コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
7163	住信SBIネット銀行	金融サービス	Banks—Regional	277067900	2.4	2.8	"-1
-1
-1
-1
1.43"	1.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7138	TORICO	通信サービス	インターネットコンテンツ・情報	1563300	1.0	2.4	"-1
-1
-1
-1
-0.33"	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9217	RepertoireGenesis			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6226	守谷輸送機工業	産業	工学・建設	29266900	5.3	5.3	"1.67
2.08
-1
-1
2.11"	-0.54	1.67	1.97	2.08	-1.0	-1.0	-1.0	-1.0	-1.0
5078	セレコーポレーション	不動産	不動産サービス	936500	2.4	2.6	"-1
-1
-1
-1
2.21"	1.83	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2996	シノケンリート投資法人			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7793	イメージ・マジック	産業	専門ビジネスサービス	5845100	2.1	3.4	"-0.82
-1
-1
-1
-0.79"	-0.82	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9216	ビーウィズ	産業	専門ビジネスサービス	9657400	1.5	2.5	"-1
-1
-1
-1
0.6"	0.35	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5025	マーキュリーリアルテックイノベーター	技術	Software—Application	23044100	1.0	2.6	"-1
-1
-1
-1
-0.66"	-0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4270	BeeX	技術	Software—Infrastructure	26695300	2.0	3.7	"-0.32
-1
-1
-1
-0.31"	-0.32	-0.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9215	CaSy	技術	Software—Application	10126300	1.4	2.1	"-1
-1
-1
-1
-0.92"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4269	ノーザ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4268	エッジテクノロジー	技術	Software—Infrastructure	281052200	1.9	3.9	"0.1
-1
-1
-1
0.1"	0.06	0.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4267	ライトワークス	消費者防衛	教育・訓練サービス	48173000	1.4	2.9	"-1
-1
-1
-1
-0.36"	-0.36	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4266	ビッグツリーテクノロジー＆コンサルティング			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9213	セイファート	産業	コングロマリット	39937500	1.4	2.5	"-1
-1
-1
-1
1.48"	-0.08	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9214	RecoveryInternational	ヘルスケア	医療施設	7774500	0.9	2.2	"-1
-1
-1
-1
1.38"	0.13	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5892	yutori	Unknown	Unknown	40121400	2.6	4.1	"0.13
-1
-1
-1
0.19"	0.08	0.13	0.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5870	ナルネットコミュニケーションズ	Unknown	Unknown	44020100	1.0	2.2	"-1
-1
-1
-1
-0.71"	-0.86	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5869	早稲田学習研究会	Unknown	Unknown	14561200	1.0	1.2	"-1
-1
-1
-1
-0.74"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5621	ヒューマンテクノロジーズ	技術	Software—Infrastructure	10587100	1.8	2.4	"-1
-1
-1
-1
-0.45"	-0.46	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5619	マーソ	Unknown	Unknown	3150200	1.0	2.4	"-1
-1
-1
-1
-0.85"	-0.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5618	ナイル	Unknown	Unknown	5025000	1.0	3.9	"-0.92
-1
-1
-1
-0.92"	-0.92	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5868	ロココ	技術	情報技術サービス	22036500	1.2	1.9	"-1
-1
-1
-1
-0.62"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5867	エスネットワークス	産業	コンサルティングサービス	5535700	1.3	2.7	"-1
-1
-1
-1
-0.63"	-0.63	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5616	雨風太陽	Unknown	Unknown	43781700	1.6	3.9	"-0.62
-1
-1
-1
-0.61"	-0.64	-0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5891	魁力屋	Unknown	Unknown	24329200	1.1	2.0	"-1
-1
-1
-1
0.26"	0.26	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5599	S&J	Unknown	Unknown	6373600	1.1	1.7	"-1
-1
-1
-1
-0.64"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5597	ブルーイノベーション	Unknown	Unknown	14740200	1.1	2.7	"-1
-1
-1
-1
-0.9"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5596	アウトルックコンサルティング	Unknown	Unknown	4844700	1.5	1.7	"-1
-1
-1
-1
-0.36"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5595	QPS研究所	Unknown	Unknown	897838900	2.2	7.2	"0.13
0.16
0.26
-1
0.26"	0.04	0.13	0.15	0.16	0.16	0.26	-1.0	-1.0	-1.0
4197	アスマーク	産業	専門ビジネスサービス	100	2.5	3.2	"2.05
-1
-1
-1
2.05"	1.96	2.05	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9238	バリュークリエーション	Unknown	Unknown	10075800	1.1	1.6	"-1
-1
-1
-1
-0.18"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5889	Japan EyewearHoldings	ヘルスケア	医療機器・用品	22924500	2.6	3.9	"0.62
-1
-1
-1
0.78"	0.36	0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5888	DAIWA CYCLE	消費者循環	Recreational Vehicles	6096400	2.0	2.0	"-1
-1
-1
-1
0.84"	0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4811	ドリーム・アーツ	技術	Software—Infrastructure	10040300	1.9	2.4	"-1
-1
-1
-1
-0.52"	-0.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9237	笑美面	産業	コンサルティングサービス	5802700	1.5	2.4	"-1
-1
-1
-1
0.44"	0.29	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5845	全保連	産業	専門ビジネスサービス	46375400	1.2	2.2	"-1
-1
-1
-1
0.28"	0.27	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6525	KOKUSAIELECTRIC	技術	Semiconductor Equipment & Materials	277957900	1.0	2.5	"-1
-1
-1
-1
0.73"	0.31	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9236	ジャパンM&Aソリューション	産業	コンサルティングサービス	14945400	1.1	5.1	"-0.8
-0.61
-1
-1
-0.61"	-0.94	-0.8	-0.66	-0.61	-1.0	-1.0	-1.0	-1.0	-1.0
9235	売れるネット広告社	通信サービス	広告代理店	20447400	3.2	12.8	"0.13
0.14
0.16
0.18
0.18"	0.12	0.13	0.14	0.14	0.15	0.16	0.16	0.16	0.18
4896	ケイファーマ	ヘルスケア	バイオテクノロジー	9180900	1.3	1.7	"-1
-1
-1
-1
-0.16"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9170	成友興業			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9333	Earth TechnologyGroup			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9331	キャスター	産業	人材派遣・雇用サービス	12718000	1.2	2.9	"-1
-1
-1
-1
-0.83"	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5592	くすりの窓口	ヘルスケア	健康情報サービス	37224400	1.3	2.0	"-1
-1
-1
-1
-0.69"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6223	西部技研	産業	特殊産業機械	39619800	1.4	2.6	"-1
-1
-1
-1
-0.84"	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5843	ニッポンインシュア	金融サービス	Insurance—Diversified	13044900	1.8	1.8	"-1
-1
-1
-1
1.07"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5591	AVILEN	技術	Software—Infrastructure	11789900	1.1	4.0	"-0.42
-1
-1
-1
-0.42"	-0.86	-0.42	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2938	オカムラ食品工業	消費者防衛	農産物	18949800	2.3	2.5	"-1
-1
-1
-1
0.96"	0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5590	ネットスターズ	技術	Software—Infrastructure	6271400	1.4	2.5	"-1
-1
-1
-1
0.65"	0.19	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5589	オートサーバー	消費者循環	自動車・トラック販売	4731400	1.2	1.4	"-1
-1
-1
-1
0.77"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6228	ジェイ・イー・ティ	技術	Semiconductor Equipment & Materials	30000	1.4	5.5	"2.68
3.03
-1
-1
3.03"	2.64	2.68	2.75	3.03	-1.0	-1.0	-1.0	-1.0	-1.0
5588	ファーストアカウンティング	技術	Software—Infrastructure	75180000	2.5	3.0	"-1
-1
-1
-1
0.27"	0.23	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3958	笹徳印刷	産業	専門ビジネスサービス	29138700	1.1	1.6	"-1
-1
-1
-1
-0.86"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9330	揚羽	通信サービス	広告代理店	17312500	1.1	3.2	"-0.87
-1
-1
-1
-0.87"	-0.87	-0.87	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5842	インテグラル	金融サービス	資産運用	9846800	2.4	3.2	"0.62
-1
-1
-1
0.62"	0.25	0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4895	ChordiaTherapeutics			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9168	ライズ・コンサルティング・グループ	産業	コンサルティングサービス	30030300	1.2	1.9	"-1
-1
-1
-1
-0.5"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5587	インバウンドプラットフォーム	産業	専門ビジネスサービス	17576300	1.2	3.8	"-0.94
-1
-1
-1
-0.93"	-0.94	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6224	JRC	産業	特殊産業機械	13021300	1.5	1.8	"-1
-1
-1
-1
0.75"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5586	Laboro.AI	技術	Software—Infrastructure	146901100	1.4	3.6	"0.39
-1
-1
-1
0.39"	-0.21	0.39	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9166	GENDA	消費者循環	レジャー	191776200	3.0	3.5	"0.85
-1
-1
-1
1.04"	0.31	0.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9165	クオルテック	産業	専門ビジネスサービス	5084900	0.9	1.7	"-1
-1
-1
-1
-0.38"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2962	テクニスコ	産業	金属製造	43948900	0.7	1.8	"-1
-1
-1
-1
-0.6"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5585	エコナビスタ	ヘルスケア	健康情報サービス	41941900	0.9	2.0	"-1
-1
-1
-1
-0.98"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5583	フラー			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9164	トライト	産業	人材派遣・雇用サービス	63176600	0.9	2.4	"-1
-1
-1
-1
-0.92"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5839	ホロスホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9163	ナレルグループ	産業	工学・建設	12327000	1.1	1.8	"-1
-1
-1
-1
0.31"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5582	グリッド	技術	Software—Infrastructure	6721400	1.4	2.6	"-1
-1
-1
-1
-0.36"	-0.36	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9162	ブリーチ	通信サービス	広告代理店	33376700	0.8	5.2	"-0.87
-0.87
-1
-1
-0.87"	-0.87	-0.87	-0.87	-0.87	-1.0	-1.0	-1.0	-1.0	-1.0
7409	AeroEdge	産業	Aerospace & Defense	16218600	0.7	2.6	"-1
-1
-1
-1
-0.93"	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5884	クラダシ	消費者防衛	食品流通	54565200	1.4	3.5	"-0.92
-1
-1
-1
-0.92"	-0.92	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9160	ノバレーゼ	消費者循環	個人サービス	18691200	1.3	2.1	"-1
-1
-1
-1
-0.84"	-0.85	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5885	ジーデップ・アドバンス	技術	コンピュータハードウェア	28431000	1.6	2.6	"-1
-1
-1
-1
-0.33"	-0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9159	W TOKYO	通信サービス	広告代理店	9439000	1.0	3.3	"-0.34
-1
-1
-1
-0.33"	-0.34	-0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4893	ノイルイミューン・バイオテック	ヘルスケア	バイオテクノロジー	25833500	1.3	5.8	"-0.92
-0.92
-1
-1
-0.92"	-0.92	-0.92	-0.92	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0
5580	プロディライト	技術	Software—Infrastructure	12139900	0.9	2.3	"-1
-1
-1
-1
-0.8"	-0.8	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4894	クオリプス	ヘルスケア	バイオテクノロジー	77560800	3.8	7.6	"0.78
0.96
1.23
-1
1.25"	0.64	0.78	0.93	0.96	0.97	1.23	-1.0	-1.0	-1.0
5533	エリッツホールディングス	不動産	不動産サービス	9540700	1.0	2.6	"-1
-1
-1
-1
-0.89"	-0.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5579	GSI			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7075	QLSホールディングス	産業	コンサルティングサービス	100	0.5	1.0	"-1
-1
-1
-1
0.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9225	ブリッジコンサルティンググループ	産業	専門ビジネスサービス	172500	0.7	3.9	"1.08
-1
-1
-1
1.08"	1.08	1.08	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5578	ARアドバンストテクノロジ	技術	情報技術サービス	23974100	0.7	2.4	"-1
-1
-1
-1
-0.81"	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5532	リアルゲイト	不動産	不動産サービス	7615200	1.5	2.3	"-1
-1
-1
-1
-0.51"	-0.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5577	アイデミー	技術	Software—Infrastructure	36909400	0.7	3.3	"-0.82
-1
-1
-1
-0.82"	-0.82	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5576	オービーシステム	技術	情報技術サービス	7666300	1.2	2.4	"-1
-1
-1
-1
-0.15"	-0.15	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9158	シーユーシー	ヘルスケア	医療施設	27977200	1.4	3.8	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5575	Globee	技術	Software—Application	38671100	0.9	3.6	"-0.5
-1
-1
-1
-0.5"	-0.52	-0.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5574	ABEJA	技術	Software—Infrastructure	82743500	0.9	3.7	"-0.58
-1
-1
-1
-0.58"	-0.6	-0.58	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5572	Ridge-i	技術	Software—Infrastructure	15744000	1.6	3.2	"-0.66
-1
-1
-1
-0.66"	-0.66	-0.66	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9157	スタジアム			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7330	レオス・キャピタルワークス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5838	楽天銀行	金融サービス	Banks—Regional	169088800	2.2	2.2	"-1
-1
-1
-1
1.55"	1.55	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4040	南海化学	基礎材料	化学製品	11723700	0.9	2.8	"-1
-1
-1
-1
0.74"	0.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5571	エキサイトホールディングス	技術	Software—Application	19890400	1.1	2.1	"-1
-1
-1
-1
-0.82"	-0.82	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5570	ジェノバ	通信サービス	インターネットコンテンツ・情報	22529000	0.8	3.0	"-0.53
-1
-1
-1
-0.53"	-0.53	-0.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5530	日本システムバンク			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9348	ispace	技術	コンピュータハードウェア	345201800	0.8	3.0	"-1
-1
-1
-1
-0.96"	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5882	トライアルホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9349	キタムラ・ホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5258	トランザクション・メディア・ネットワークス	技術	Software—Infrastructure	86737800	0.9	3.6	"-0.84
-1
-1
-1
-0.75"	-1.0	-0.84	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6225	エコム			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5256	Fusic	技術	Software—Application	6410000	0.8	1.9	"-1
-1
-1
-1
-0.5"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9346	ココルポート	産業	人材派遣・雇用サービス	23990400	0.8	3.6	"-0.51
-1
-1
-1
-0.48"	-0.55	-0.51	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5257	ノバシステム	技術	Software—Application	18859300	1.1	1.8	"-1
-1
-1
-1
0.94"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9345	ビズメイツ	消費者防衛	教育・訓練サービス	11050400	1.3	4.1	"-0.88
-1
-1
-1
-0.88"	-0.88	-0.88	-0.88	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7163	住信SBIネット銀行	金融サービス	Banks—Regional	277067900	2.4	2.8	"-1
-1
-1
-1
1.43"	1.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5027	AnyMind Group	技術	Software—Application	18971100	1.9	2.5	"-1
-1
-1
-1
-0.34"	-0.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5255	モンスターラボホールディングス	技術	情報技術サービス	79745200	0.5	5.1	"-0.89
-0.78
-1
-1
-0.78"	-0.89	-0.89	-0.89	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0
9344	アクシスコンサルティング	産業	人材派遣・雇用サービス	24564400	1.0	4.3	"-0.95
-1
-1
-1
-0.91"	-0.96	-0.95	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5254	Arent	技術	Software—Application	101492900	3.5	5.1	"0.04
1.48
-1
-1
1.48"	0.03	0.04	0.18	1.48	-1.0	-1.0	-1.0	-1.0	-1.0
5253	カバー	技術	Software—Application	540471600	1.9	2.4	"-1
-1
-1
-1
0.67"	0.21	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9343	アイビス	技術	Software—Application	25221200	2.7	4.0	"0.54
-1
-1
-1
0.95"	-0.6	0.54	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5252	日本ナレッジ	技術	Software—Application	3563200	0.8	2.6	"-1
-1
-1
-1
-0.53"	-0.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7119	ハルメクホールディングス	産業	コングロマリット	60673000	0.9	3.0	"-1
-1
-1
-1
-0.97"	-0.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7120	SHINKO	技術	情報技術サービス	43017800	1.1	1.5	"-1
-1
-1
-1
-0.17"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5250	プライム・ストラテジー	技術	Software—Infrastructure	20296000	0.8	3.3	"-0.48
-1
-1
-1
-0.48"	-0.84	-0.48	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5248	テクノロジーズ	技術	Software—Application	105733200	2.8	3.4	"0.69
-1
-1
-1
0.9"	-0.24	0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
302A	ビースタイルホールディングス	産業	人材派遣・雇用サービス	5708500	1.2	2.5	"-1
-1
-1
-1
-0.28"	-0.28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
303A	visumo	技術	ソフトウェア - アプリケーション	27942700	1.2	3.7	"-0.25
-1
-1
-1
-0.25"	-0.28	-0.25	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
304A	フォルシア	技術	情報技術サービス	4097400	1.4	3.3	"-0.28
-1
-1
-1
-0.28"	-0.28	-0.28	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
298A	GVA TECH	技術	情報技術サービス	8335200	1.1	1.5	"-1
-1
-1
-1
-0.13"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
297A	アルピコホールディングス	産業	コングロマリット	208202200	1.1	1.7	"-1
-1
-1
-1
0.01"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
300A	MIC	通信サービス	広告代理店	5140000	2.5	2.8	"-1
-1
-1
-1
0.38"	0.17	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
5241	日本オーエー研究所	Unknown	Unknown	100	1.0	1.0	"-1
-1
-1
-1
0.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
296A	令和アカウンティング・ホールディングス	産業	専門ビジネスサービス	44370200	1.9	1.9	"-1
-1
-1
-1
0.51"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
299A	dely	技術	ソフトウェア - アプリケーション	32503300	1.9	2.0	"-1
-1
-1
-1
0.23"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
290A	Synspective	産業	Aerospace & Defense	90038300	2.2	3.8	"0.32
-1
-1
-1
0.38"	0.07	0.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
285A	キオクシアホールディングス	技術	半導体	842939400	1.6	2.1	"-1
-1
-1
-1
-0.05"	-0.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
291A	リスキル	消費者防衛	教育・訓練サービス	7464100	1.4	1.7	"-1
-1
-1
-1
-0.3"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
289A	ファイントゥデイホールディングス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
287A	黒田グループ	産業	コングロマリット	54755300	1.2	1.4	"-1
-1
-1
-1
-0.11"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
288A	ラクサス・テクノロジーズ	Unknown	Unknown	112736200	1.4	2.8	"-1
-1
-1
-1
-0.31"	-0.32	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
286A	ユカリア	ヘルスケア	医療施設	19105400	1.3	1.6	"-1
-1
-1
-1
0.43"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
281A	インフォメティス	技術	ソフトウェア - インフラストラクチャ	11450800	1.6	2.2	"-1
-1
-1
-1
-0.25"	-0.27	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
280A	TMH	技術	Semiconductor Equipment & Materials	7594900	1.4	1.9	"-1
-1
-1
-1
-0.34"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
278A	Terra Drone	産業	Aerospace & Defense	59976000	2.9	6.1	"0.12
0.18
-1
-1
0.25"	0.06	0.12	0.15	0.18	0.25	-1.0	-1.0	-1.0	-1.0
277A	グロービング	産業	コンサルティングサービス	78309700	1.9	2.2	"-1
-1
-1
-1
0.47"	0.47	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
276A	ククレブ・アドバイザーズ	技術	ソフトウェア - インフラストラクチャ	28234200	5.2	7.0	"0.19
0.48
-1
-1
0.53"	0.1	0.19	0.42	0.48	0.52	-1.0	-1.0	-1.0	-1.0
274A	ガーデン	消費者循環	レストラン	5194600	1.1	1.4	"-1
-1
-1
-1
-0.27"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
269A	Sapeet	Unknown	Unknown	6921600	1.3	2.8	"-1
-1
-1
-1
0.02"	0.02	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
265A	Hmcomm	Unknown	Unknown	33231100	1.9	1.9	"-1
-1
-1
-1
0.05"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
268A	リガク・ホールディングス	技術	Scientific & Technical Instruments	74064200	1.0	1.1	"-1
-1
-1
-1
-0.05"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9023	東京地下鉄	産業	コングロマリット	389147300	1.1	1.1	"-1
-1
-1
-1
-0.01"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
