日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2022-11-10	四半期	当期第2四半期累計					TitleInquiries			管理部長	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					NameInquiries			遠藤忠章	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					Tel			022-264-6112	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					QuarterlyStatementFilingDateAsPlanned			令和4年11月10日	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					DividendPayableDateAsPlanned			令和4年12月6日	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					SupplementalMaterialOfQuarterlyResults			無	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					ConveningBriefingOfQuarterlyResults			無	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ2Instant	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		売上高	NetSales	245495000000	JPY	245,495	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.210	Pure	21.0	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		営業利益	OperatingIncome	6771000000	JPY	6,771	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.418	Pure	41.8	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		経常利益	OrdinaryIncome	7504000000	JPY	7,504	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.380	Pure	38.0	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	4870000000	JPY	4,870	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.480	Pure	48.0	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		売上高	NetSales	202914000000	JPY	202,914	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.173	Pure	17.3	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		営業利益	OperatingIncome	4775000000	JPY	4,775	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.362	Pure	36.2	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		経常利益	OrdinaryIncome	5438000000	JPY	5,438	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.330	Pure	33.0	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	3290000000	JPY	3,290	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.208	Pure	20.8	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		包括利益	ComprehensiveIncome	9382000000	JPY	9,382	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.964	Pure	96.4	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		包括利益	ComprehensiveIncome	4778000000	JPY	4,778	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		包括利益の増減率	ChangeInComprehensiveIncome	0.589	Pure	58.9	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	144.94	JPYPerShares	144.94	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期第2四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	97.93	JPYPerShares	97.93	PriorAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		総資産	TotalAssets	286734000000	JPY	286,734	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		純資産	NetAssets	141367000000	JPY	141,367	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		自己資本比率	CapitalAdequacyRatio	0.468	Pure	46.8	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		1株当たり純資産	NetAssetsPerShare	3990.03	JPYPerShares	3,990.03	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	連結	実績		総資産	TotalAssets	285947000000	JPY	285,947	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	連結	実績		純資産	NetAssets	132649000000	JPY	132,649	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	連結	実績		自己資本比率	CapitalAdequacyRatio	0.439	Pure	43.9	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	連結	実績		1株当たり純資産	NetAssetsPerShare	3733.92	JPYPerShares	3,733.92	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		自己資本	OwnersEquity	134066000000	JPY	134,066	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	連結	実績		自己資本	OwnersEquity	125461000000	JPY	125,461	PriorYearInstant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績			NoteToFinancialPositions			（注）第１四半期連結会計期間において、企業結合に係る暫定的な会計処理の確定を行っており、前連結会計年度の各数値については、暫定的な会計処理の確定の内容を反映しております。	CurrentAccumulatedQ2Instant_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	17.50	JPYPerShares	17.50	PriorYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	単体	実績	期末	1株当たり配当金	DividendPerShare	18.50	JPYPerShares	18.50	PriorYearDuration_YearEndMember_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	前期	単体	実績	合計	1株当たり配当金	DividendPerShare	36.00	JPYPerShares	36.00	PriorYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	単体	実績	第2四半期末	1株当たり配当金	DividendPerShare	18.50	JPYPerShares	18.50	CurrentYearDuration_SecondQuarterMember_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	単体	予想	期末	1株当たり配当金	DividendPerShare	18.50	JPYPerShares	18.50	CurrentYearDuration_YearEndMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	単体	予想	合計	1株当たり配当金	DividendPerShare	37.00	JPYPerShares	37.00	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	単体	実績	合計	当四半期における配当予想の修正	CorrectionOfDividendForecastInThisQuarter			無	CurrentYearDuration_AnnualMember_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		業績予想の見出し	TitleForForecasts			3. 令和 5年 3月期の連結業績予想（令和 4年 4月 1日～令和 5年 3月31日）	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		売上高	NetSales	547000000000	JPY	547,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		売上高の増減率	ChangeInNetSales	0.134	Pure	13.4	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		営業利益	OperatingIncome	14700000000	JPY	14,700	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		営業利益の増減率	ChangeInOperatingIncome	0.162	Pure	16.2	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		経常利益	OrdinaryIncome	16500000000	JPY	16,500	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		経常利益の増減率	ChangeInOrdinaryIncome	0.120	Pure	12.0	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		当期純利益	NetIncome	10000000000	JPY	10,000	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		当期純利益の増減率	ChangeInNetIncome	0.174	Pure	17.4	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		1株当たり当期純利益	NetIncomePerShare	297.61	JPYPerShares	297.61	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期	連結	予想		当四半期における業績予想の修正	CorrectionOfConsolidatedFinancialForecastInThisQuarter			有	CurrentYearDuration_ConsolidatedMember_ForecastMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績			MaterialChangesInSubsidiariesDuringThisPeriodChangesInScopeOfConsolidationsResultingFromChangeIsSubsidiaries			無	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績			ApplyingOfSpecificAccountingOfTheConsolidatedQuarterlyFinancialStatements			無	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		会計基準等の改正に伴う変更	ChangesBasedOnRevisionsOfAccountingStandard			有	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		それ以外の会計方針の変更	ChangesOtherThanOnesBasedOnRevisionsOfAccountingStandard			無	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		会計上の見積りの変更	ChangesInAccountingEstimates			無	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績		修正再表示	RetrospectiveRestatement			無	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	連結	実績			NoteToChangesInAccountingPoliciesAccountingEstimatesAndRetrospectiveRestatementQuarterlyConsolidated			（注）詳細は、添付資料11ページ「２．四半期連結財務諸表及び主な注記（４）四半期連結財務諸表に関する注記事項（会計方針の変更）」をご覧ください。	CurrentAccumulatedQ2Duration_ConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
2022-11-10	四半期	当期第2四半期累計	単体	実績		期末発行済株式数(自己株式を含む)	NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock	37591969	Shares	37,591,969	CurrentAccumulatedQ2Instant_NonConsolidatedMember_ResultMember	/disc/80370/081220221101554291_tse-qcedjpsm-80370-20221101554291-ixbrl.htm
